transaction_id,customer_id,transaction_date,transaction_amount,payment_mode,channel,gender,age,city,customer_segment,signup_date,value_segment,year_month
TXN503274,CUST101143,14-11-2023,1755.31,Credit Card,Mobile App,Male,30,Bengaluru,Mid Value,19-09-2024,Mid Value,2023-11
TXN503275,CUST100245,29-11-2023,1060.16,Credit Card,Mobile App,Female,50,Pune,Low Value,22-01-2023,Mid Value,2023-11
TXN503276,CUST100567,26-12-2023,200,Debit Card,Website,Female,26,Bengaluru,Mid Value,10-01-2022,High Value,2023-12
TXN503277,CUST100037,29-08-2023,481.32,UPI,Website,Male,49,Mumbai,Mid Value,01-08-2024,High Value,2023-08
TXN503278,CUST100244,25-02-2023,506.31,Debit Card,Mobile App,Male,39,Pune,High Value,27-07-2024,High Value,2023-02
TXN503279,CUST100020,20-04-2023,200,Wallet,Mobile App,Female,46,Bengaluru,Mid Value,03-12-2023,Mid Value,2023-04
TXN503280,CUST101133,18-02-2023,1328.56,Credit Card,Website,Male,35,Pune,Mid Value,21-02-2023,Low Value,2023-02
TXN503281,CUST101629,16-01-2023,1560.57,Credit Card,Mobile App,Female,55,Hyderabad,Mid Value,18-02-2024,Mid Value,2023-01
TXN503282,CUST100393,14-03-2023,914.17,Debit Card,Mobile App,Female,30,Delhi,High Value,12-03-2024,Mid Value,2023-03
TXN503283,CUST101433,21-07-2023,1169.61,Credit Card,Mobile App,Female,41,Hyderabad,Low Value,31-01-2022,Mid Value,2023-07
TXN503284,CUST100986,03-04-2023,1754.24,UPI,Mobile App,Female,24,Delhi,Mid Value,11-09-2023,High Value,2023-04
TXN503285,CUST101671,10-10-2024,282.44,Debit Card,Mobile App,Male,45,Hyderabad,Low Value,17-04-2024,Mid Value,2024-10
TXN503286,CUST101766,02-02-2023,1817.59,Credit Card,Mobile App,Female,47,Delhi,Low Value,18-09-2024,Mid Value,2023-02
TXN503287,CUST100007,22-08-2024,2722.75,Wallet,Website,Male,37,Pune,Mid Value,06-04-2024,Low Value,2024-08
TXN503288,CUST101467,23-02-2024,4570.59,UPI,Mobile App,Female,41,Delhi,Low Value,07-12-2023,Mid Value,2024-02
TXN503289,CUST100327,22-07-2023,789.64,Credit Card,Website,Male,44,Pune,High Value,29-10-2024,Low Value,2023-07
TXN503290,CUST101910,04-07-2024,3027.17,Debit Card,Mobile App,Female,48,Delhi,Mid Value,22-07-2023,Mid Value,2024-07
TXN503291,CUST100289,17-09-2024,2049.21,Debit Card,Mobile App,Female,54,Mumbai,Low Value,06-01-2023,Mid Value,2024-09
TXN503292,CUST101786,20-12-2024,1537.27,UPI,Mobile App,Female,55,Hyderabad,Low Value,03-11-2022,Low Value,2024-12
TXN503293,CUST100510,08-11-2023,5544.41,UPI,Mobile App,Male,62,Pune,Mid Value,22-05-2022,High Value,2023-11
TXN503294,CUST100911,13-04-2024,2128.72,UPI,Mobile App,Male,32,Hyderabad,Low Value,02-03-2024,Low Value,2024-04
TXN503295,CUST100360,29-01-2024,1002.79,Debit Card,Website,Female,22,Bengaluru,Low Value,13-01-2024,Low Value,2024-01
TXN503296,CUST101932,30-07-2023,2745.69,Debit Card,Mobile App,Male,49,Chennai,Mid Value,18-07-2024,Mid Value,2023-07
TXN503297,CUST101622,24-07-2024,7074.77,UPI,Website,Female,47,Bengaluru,Mid Value,26-09-2022,High Value,2024-07
TXN503298,CUST100715,05-06-2023,5507.07,Net Banking,Mobile App,Female,63,Delhi,Low Value,29-11-2023,Low Value,2023-06
TXN503299,CUST100218,25-09-2024,8636.33,Credit Card,Mobile App,Female,30,Hyderabad,Low Value,29-08-2023,Mid Value,2024-09
TXN503300,CUST100405,23-09-2024,219.81,UPI,Website,Female,46,Mumbai,Low Value,21-09-2023,Low Value,2024-09
TXN503301,CUST100752,18-11-2023,1289.17,UPI,Mobile App,Female,33,Pune,Low Value,26-02-2024,Low Value,2023-11
TXN503302,CUST100922,10-03-2024,1247.07,UPI,Mobile App,Male,47,Pune,Mid Value,02-03-2022,Mid Value,2024-03
TXN503303,CUST100831,27-07-2024,1065.25,Debit Card,Website,Male,52,Mumbai,Low Value,31-05-2023,High Value,2024-07
TXN503304,CUST101793,31-10-2024,432.55,Credit Card,Website,Male,28,Mumbai,Low Value,10-04-2024,Mid Value,2024-10
TXN503305,CUST101644,09-02-2023,3926.95,Wallet,Mobile App,Male,41,Delhi,High Value,11-07-2024,Low Value,2023-02
TXN503306,CUST101791,09-02-2023,2459.68,UPI,Mobile App,Female,33,Chennai,Mid Value,30-03-2023,Low Value,2023-02
TXN503307,CUST100793,28-03-2024,2049.04,UPI,Mobile App,Female,53,Delhi,Low Value,04-07-2023,High Value,2024-03
TXN503308,CUST101243,09-07-2023,1302.69,UPI,Website,Male,57,Hyderabad,Mid Value,15-12-2024,Mid Value,2023-07
TXN503309,CUST100594,15-01-2023,1082.13,UPI,Website,Female,63,Delhi,Mid Value,12-07-2024,High Value,2023-01
TXN503310,CUST100106,04-05-2023,3396.67,UPI,Mobile App,Female,29,Pune,Low Value,20-04-2023,High Value,2023-05
TXN503311,CUST100580,07-10-2023,1646.28,Credit Card,Mobile App,Female,57,Delhi,High Value,18-05-2024,Mid Value,2023-10
TXN503312,CUST100608,17-02-2023,2058.33,Credit Card,Mobile App,Female,58,Bengaluru,Mid Value,17-08-2022,Low Value,2023-02
TXN503313,CUST101747,08-07-2023,231.8,Debit Card,Mobile App,Male,42,Mumbai,Mid Value,12-06-2023,Mid Value,2023-07
TXN503314,CUST101309,31-10-2023,1402.9,UPI,Mobile App,Female,44,Delhi,High Value,19-09-2023,Mid Value,2023-10
TXN503315,CUST101772,12-07-2024,307.17,Credit Card,Mobile App,Male,26,Delhi,High Value,28-01-2023,Mid Value,2024-07
TXN503316,CUST100007,26-11-2024,200,Debit Card,Mobile App,Male,37,Pune,Mid Value,06-04-2024,Low Value,2024-11
TXN503317,CUST100805,15-04-2023,2571.61,UPI,Website,Female,48,Pune,Low Value,25-06-2024,High Value,2023-04
TXN503318,CUST100188,04-01-2024,706.92,Credit Card,Mobile App,Male,52,Pune,Low Value,17-12-2023,Low Value,2024-01
TXN503319,CUST100080,15-05-2024,7378.67,UPI,Mobile App,Male,52,Hyderabad,Mid Value,19-08-2024,Mid Value,2024-05
TXN503320,CUST100107,04-04-2024,2046.29,UPI,Mobile App,Female,35,Hyderabad,Mid Value,05-02-2023,Mid Value,2024-04
TXN503321,CUST101344,04-09-2023,2279.41,Debit Card,Mobile App,Male,31,Mumbai,Low Value,02-12-2022,Mid Value,2023-09
TXN503322,CUST101602,21-09-2023,482.2,UPI,Mobile App,Female,50,Pune,Mid Value,01-11-2023,High Value,2023-09
TXN503323,CUST100685,25-07-2023,303.55,Credit Card,Website,Female,28,Mumbai,Low Value,11-04-2022,Low Value,2023-07
TXN503324,CUST100345,21-05-2024,1639.66,UPI,Mobile App,Male,44,Mumbai,Mid Value,12-01-2024,Low Value,2024-05
TXN503325,CUST101886,13-06-2024,5715.11,UPI,Mobile App,Female,21,Bengaluru,High Value,28-08-2023,Mid Value,2024-06
TXN503326,CUST100327,30-12-2023,200,Debit Card,Mobile App,Male,44,Pune,High Value,29-10-2024,Low Value,2023-12
TXN503327,CUST100554,06-12-2023,1561.18,Debit Card,Website,Male,63,Hyderabad,High Value,14-03-2022,Mid Value,2023-12
TXN503328,CUST101722,11-02-2024,487.37,Credit Card,Mobile App,Male,25,Bengaluru,Mid Value,15-03-2022,High Value,2024-02
TXN503329,CUST100301,28-03-2024,3351.01,Debit Card,Mobile App,Male,52,Delhi,Low Value,01-12-2023,High Value,2024-03
TXN503330,CUST100199,31-07-2024,2520.19,Net Banking,Website,Male,39,Mumbai,Low Value,28-09-2022,Mid Value,2024-07
TXN503331,CUST100892,30-05-2023,224.98,Debit Card,Mobile App,Male,43,Delhi,High Value,18-02-2022,Mid Value,2023-05
TXN503332,CUST101442,12-07-2023,2107.58,Wallet,Mobile App,Female,45,Mumbai,Low Value,17-03-2022,Mid Value,2023-07
TXN503333,CUST101062,27-05-2023,9043.06,UPI,Website,Male,33,Mumbai,Low Value,29-11-2022,Mid Value,2023-05
TXN503334,CUST101755,10-02-2024,1652.36,Net Banking,Mobile App,Female,48,Mumbai,High Value,07-03-2022,Mid Value,2024-02
TXN503335,CUST100306,02-07-2023,739.42,Credit Card,Mobile App,Female,31,Mumbai,Mid Value,06-10-2023,Mid Value,2023-07
TXN503336,CUST101027,16-04-2023,363.08,Net Banking,Mobile App,Male,36,Bengaluru,Mid Value,09-05-2022,Low Value,2023-04
TXN503337,CUST101656,24-08-2023,10054.04,Debit Card,Website,Female,53,Bengaluru,Low Value,07-05-2023,High Value,2023-08
TXN503338,CUST101871,29-09-2024,1825.32,UPI,Website,Male,26,Chennai,High Value,31-12-2022,Mid Value,2024-09
TXN503339,CUST101100,28-06-2023,1032.95,Net Banking,Mobile App,Male,31,Mumbai,Low Value,01-05-2022,Mid Value,2023-06
TXN503340,CUST100467,07-03-2024,530.64,UPI,Mobile App,Male,30,Hyderabad,Low Value,11-08-2022,Low Value,2024-03
TXN503341,CUST100178,05-02-2024,6599.39,Credit Card,Mobile App,Male,46,Mumbai,Low Value,22-05-2024,High Value,2024-02
TXN503342,CUST100644,08-06-2024,2169.76,UPI,Mobile App,Female,29,Mumbai,Mid Value,03-04-2022,Mid Value,2024-06
TXN503343,CUST101846,23-06-2024,200,Debit Card,Mobile App,Female,57,Mumbai,Low Value,25-04-2023,Mid Value,2024-06
TXN503344,CUST101764,19-11-2023,200,Credit Card,Mobile App,Male,44,Hyderabad,Mid Value,15-04-2022,Mid Value,2023-11
TXN503345,CUST100275,18-09-2023,6168.92,Wallet,Mobile App,Female,56,Bengaluru,High Value,26-05-2022,Mid Value,2023-09
TXN503346,CUST101175,03-09-2024,2724.06,UPI,Mobile App,Male,54,Hyderabad,High Value,31-10-2024,Mid Value,2024-09
TXN503347,CUST101187,30-11-2024,240.19,Credit Card,Mobile App,Male,42,Chennai,Low Value,20-04-2023,Mid Value,2024-11
TXN503348,CUST101313,03-02-2024,2150.55,Credit Card,Mobile App,Male,44,Bengaluru,High Value,25-03-2022,Low Value,2024-02
TXN503349,CUST101401,03-12-2023,1196.24,Debit Card,Mobile App,Male,51,Mumbai,Low Value,11-12-2023,Low Value,2023-12
TXN503350,CUST100620,27-10-2023,3419.88,Credit Card,Mobile App,Female,28,Bengaluru,Low Value,24-01-2023,High Value,2023-10
TXN503351,CUST100637,29-04-2023,703.58,Credit Card,Website,Male,22,Chennai,High Value,21-12-2022,Mid Value,2023-04
TXN503352,CUST101775,11-07-2024,1061.8,Wallet,Mobile App,Female,38,Mumbai,Mid Value,01-05-2023,High Value,2024-07
TXN503353,CUST101333,17-02-2024,403.02,Credit Card,Website,Female,48,Bengaluru,Low Value,11-11-2024,High Value,2024-02
TXN503354,CUST100929,02-08-2024,640.22,Credit Card,Mobile App,Male,24,Delhi,High Value,12-07-2023,High Value,2024-08
TXN503355,CUST101936,19-01-2024,461.29,Credit Card,Mobile App,Male,55,Mumbai,High Value,08-10-2023,High Value,2024-01
TXN503356,CUST101412,24-04-2024,200,UPI,Website,Male,63,Delhi,Low Value,22-11-2024,Mid Value,2024-04
TXN503357,CUST101880,01-11-2023,200,Credit Card,Mobile App,Female,22,Delhi,High Value,20-12-2023,High Value,2023-11
TXN503358,CUST101681,13-11-2024,3972.32,UPI,Mobile App,Female,62,Mumbai,High Value,28-05-2024,High Value,2024-11
TXN503359,CUST101787,15-07-2023,3583.01,Debit Card,Mobile App,Female,60,Delhi,High Value,23-09-2022,Mid Value,2023-07
TXN503360,CUST100182,29-11-2023,333.66,Debit Card,Mobile App,Female,33,Chennai,Mid Value,19-05-2024,Low Value,2023-11
TXN503361,CUST101844,20-01-2023,2425.07,Debit Card,Website,Female,56,Bengaluru,Low Value,18-12-2023,High Value,2023-01
TXN503362,CUST101329,14-09-2024,3011.85,Credit Card,Mobile App,Male,56,Pune,High Value,14-06-2022,Low Value,2024-09
TXN503363,CUST100071,19-10-2024,200,UPI,Mobile App,Female,64,Delhi,Mid Value,15-07-2022,High Value,2024-10
TXN503364,CUST101242,04-12-2024,203.97,Credit Card,Mobile App,Male,45,Chennai,Mid Value,06-11-2024,Mid Value,2024-12
TXN503365,CUST100718,08-03-2024,1821.3,Credit Card,Mobile App,Female,45,Mumbai,High Value,28-02-2024,Mid Value,2024-03
TXN503366,CUST101196,01-03-2024,1031.02,UPI,Mobile App,Female,50,Pune,Low Value,30-09-2022,Low Value,2024-03
TXN503367,CUST101676,17-08-2023,2644.28,Credit Card,Website,Male,58,Delhi,Mid Value,17-06-2023,High Value,2023-08
TXN503368,CUST101295,07-06-2024,1794.63,Credit Card,Website,Female,41,Pune,Mid Value,26-06-2023,High Value,2024-06
TXN503369,CUST100725,05-08-2023,200,Credit Card,Mobile App,Male,42,Hyderabad,Low Value,19-12-2022,High Value,2023-08
TXN503370,CUST101491,13-08-2024,2532.19,UPI,Mobile App,Male,60,Mumbai,Mid Value,23-10-2024,Mid Value,2024-08
TXN503371,CUST100268,10-01-2024,501.72,Credit Card,Website,Male,21,Pune,High Value,05-09-2024,Mid Value,2024-01
TXN503372,CUST101043,05-02-2023,824.65,Net Banking,Website,Male,47,Pune,Low Value,21-02-2023,Low Value,2023-02
TXN503373,CUST100577,28-01-2023,2933.22,Debit Card,Mobile App,Female,21,Delhi,Mid Value,15-12-2022,Mid Value,2023-01
TXN503374,CUST100994,07-01-2024,3245.31,Debit Card,Mobile App,Female,33,Bengaluru,Mid Value,20-07-2023,Low Value,2024-01
TXN503375,CUST100814,27-03-2023,933.6,Debit Card,Mobile App,Female,22,Hyderabad,Low Value,01-03-2022,High Value,2023-03
TXN503376,CUST101526,07-07-2023,205.62,Net Banking,Mobile App,Male,41,Pune,Mid Value,06-12-2023,High Value,2023-07
TXN503377,CUST100146,01-11-2023,3230.16,Credit Card,Website,Male,55,Hyderabad,High Value,21-09-2024,High Value,2023-11
TXN503378,CUST101452,26-02-2024,4492.05,Credit Card,Website,Female,37,Bengaluru,Mid Value,04-12-2023,Mid Value,2024-02
TXN503379,CUST101188,21-03-2023,7332.48,Net Banking,Website,Male,50,Bengaluru,Mid Value,29-09-2023,High Value,2023-03
TXN503380,CUST100889,05-07-2023,841.44,Debit Card,Mobile App,Male,23,Mumbai,High Value,03-11-2023,Low Value,2023-07
TXN503381,CUST100309,05-01-2023,290.88,Credit Card,Mobile App,Female,37,Bengaluru,High Value,29-06-2023,Mid Value,2023-01
TXN503382,CUST100517,11-07-2024,6105.36,UPI,Mobile App,Female,58,Mumbai,Low Value,15-08-2024,High Value,2024-07
TXN503383,CUST100013,11-05-2024,1122.96,Credit Card,Website,Male,45,Mumbai,High Value,11-11-2022,Low Value,2024-05
TXN503384,CUST100131,23-05-2024,216.04,UPI,Mobile App,Male,23,Hyderabad,Low Value,04-06-2023,Mid Value,2024-05
TXN503385,CUST101877,05-09-2024,1519.57,Debit Card,Mobile App,Female,36,Mumbai,Low Value,27-03-2022,Mid Value,2024-09
TXN503386,CUST100754,02-01-2023,465.01,Credit Card,Mobile App,Female,27,Bengaluru,Low Value,02-05-2022,Mid Value,2023-01
TXN503387,CUST100438,05-08-2023,965.66,Credit Card,Website,Male,42,Pune,Mid Value,25-11-2023,Mid Value,2023-08
TXN503388,CUST100742,20-06-2024,849.59,Net Banking,Website,Female,24,Chennai,Low Value,18-05-2024,Low Value,2024-06
TXN503389,CUST100739,14-09-2023,9603.26,Credit Card,Mobile App,Female,38,Delhi,Low Value,25-01-2023,High Value,2023-09
TXN503390,CUST101697,28-03-2024,2244.66,Credit Card,Website,Male,53,Mumbai,Mid Value,01-11-2024,Low Value,2024-03
TXN503391,CUST100794,28-02-2024,1489.15,Credit Card,Mobile App,Male,25,Pune,Mid Value,12-11-2023,Low Value,2024-02
TXN503392,CUST100262,20-11-2023,1586.28,UPI,Website,Male,47,Hyderabad,Mid Value,04-11-2022,High Value,2023-11
TXN503393,CUST100642,13-05-2024,2038.44,UPI,Website,Female,45,Chennai,Low Value,08-01-2023,Mid Value,2024-05
TXN503394,CUST101966,03-08-2024,4535.6,Credit Card,Website,Male,57,Mumbai,Low Value,20-04-2023,Mid Value,2024-08
TXN503395,CUST101248,16-07-2023,347.17,UPI,Mobile App,Female,21,Delhi,Mid Value,25-09-2024,Mid Value,2023-07
TXN503396,CUST100257,18-05-2024,2013.82,Net Banking,Website,Female,24,Bengaluru,Mid Value,28-04-2024,High Value,2024-05
TXN503397,CUST101257,29-09-2023,855.53,Wallet,Mobile App,Male,62,Hyderabad,Low Value,07-02-2024,Mid Value,2023-09
TXN503398,CUST101359,24-11-2024,1863.92,UPI,Website,Male,55,Hyderabad,Mid Value,03-03-2024,High Value,2024-11
TXN503399,CUST100408,18-01-2023,1604.36,Credit Card,Website,Female,22,Chennai,High Value,29-04-2024,Low Value,2023-01
TXN503400,CUST101851,17-04-2023,200,UPI,Mobile App,Male,53,Mumbai,Mid Value,11-01-2024,Low Value,2023-04
TXN503401,CUST100974,12-06-2024,1921.45,UPI,Mobile App,Female,21,Pune,Mid Value,20-07-2023,Mid Value,2024-06
TXN503402,CUST101047,05-05-2023,2717.37,Debit Card,Website,Male,27,Pune,High Value,25-10-2023,Mid Value,2023-05
TXN503403,CUST100270,27-04-2024,621.2,UPI,Mobile App,Female,46,Delhi,High Value,17-06-2022,Mid Value,2024-04
TXN503404,CUST101118,16-08-2024,248.65,Debit Card,Website,Male,28,Pune,Low Value,16-04-2022,Low Value,2024-08
TXN503405,CUST100141,04-01-2023,523.17,Credit Card,Mobile App,Male,38,Pune,Mid Value,12-08-2023,Mid Value,2023-01
TXN503406,CUST101717,18-09-2024,2225.82,Credit Card,Website,Male,32,Chennai,Mid Value,11-02-2022,High Value,2024-09
TXN503407,CUST101741,17-12-2023,1391.73,UPI,Website,Female,32,Mumbai,High Value,14-10-2024,Low Value,2023-12
TXN503408,CUST100901,17-12-2023,4410.43,Credit Card,Mobile App,Female,41,Mumbai,Mid Value,05-10-2023,High Value,2023-12
TXN503409,CUST100973,10-10-2024,738,UPI,Website,Male,34,Hyderabad,High Value,05-09-2024,Mid Value,2024-10
TXN503410,CUST101104,16-08-2023,999.43,UPI,Mobile App,Female,28,Mumbai,Mid Value,28-11-2024,Mid Value,2023-08
TXN503411,CUST100273,16-01-2023,1651.94,UPI,Mobile App,Female,49,Delhi,Low Value,15-04-2022,Low Value,2023-01
TXN503412,CUST100275,29-02-2024,1355.68,Wallet,Mobile App,Female,56,Bengaluru,High Value,26-05-2022,Mid Value,2024-02
TXN503413,CUST101906,08-04-2024,1745.8,UPI,Mobile App,Male,54,Mumbai,High Value,17-08-2024,Low Value,2024-04
TXN503414,CUST101981,24-12-2024,823.01,Net Banking,Mobile App,Female,25,Delhi,Mid Value,19-06-2022,Mid Value,2024-12
TXN503415,CUST100464,03-09-2023,401.12,UPI,Mobile App,Female,61,Bengaluru,Low Value,10-09-2022,Mid Value,2023-09
TXN503416,CUST101231,26-06-2023,3577.54,Debit Card,Mobile App,Female,42,Bengaluru,Low Value,27-11-2023,Mid Value,2023-06
TXN503417,CUST101319,26-06-2024,200,Net Banking,Website,Male,39,Hyderabad,Low Value,05-12-2022,Low Value,2024-06
TXN503418,CUST101062,23-05-2024,1015.45,Debit Card,Mobile App,Male,33,Mumbai,Low Value,29-11-2022,Mid Value,2024-05
TXN503419,CUST101971,15-07-2024,201.21,UPI,Mobile App,Male,26,Delhi,High Value,17-01-2023,Low Value,2024-07
TXN503420,CUST100287,16-10-2024,2932.71,UPI,Mobile App,Male,46,Delhi,High Value,23-02-2024,Mid Value,2024-10
TXN503421,CUST101147,17-07-2024,1000.87,Net Banking,Mobile App,Female,37,Bengaluru,Mid Value,22-11-2022,High Value,2024-07
TXN503422,CUST100875,21-08-2023,200,Credit Card,Mobile App,Male,25,Hyderabad,Mid Value,06-04-2023,Mid Value,2023-08
TXN503423,CUST101992,08-11-2024,200,Credit Card,Mobile App,Male,41,Mumbai,Low Value,26-03-2024,Mid Value,2024-11
TXN503424,CUST101306,07-02-2023,487.07,UPI,Mobile App,Female,49,Mumbai,Low Value,19-10-2022,Mid Value,2023-02
TXN503425,CUST100877,05-05-2024,3401.35,Credit Card,Website,Female,49,Hyderabad,Mid Value,23-12-2022,Mid Value,2024-05
TXN503426,CUST100179,19-03-2024,3531.85,Credit Card,Mobile App,Male,38,Mumbai,Low Value,07-05-2024,Mid Value,2024-03
TXN503427,CUST101120,20-01-2023,12512.89,Debit Card,Mobile App,Female,63,Pune,Mid Value,12-06-2023,High Value,2023-01
TXN503428,CUST101214,02-09-2024,606.44,UPI,Website,Female,45,Mumbai,High Value,03-06-2024,Mid Value,2024-09
TXN503429,CUST101097,27-12-2024,200,Debit Card,Mobile App,Female,60,Mumbai,Mid Value,18-07-2024,Mid Value,2024-12
TXN503430,CUST100446,09-07-2024,732.3,Debit Card,Mobile App,Male,32,Mumbai,High Value,25-02-2023,Mid Value,2024-07
TXN503431,CUST100784,21-04-2023,433.43,Credit Card,Website,Female,39,Hyderabad,High Value,25-12-2022,Low Value,2023-04
TXN503432,CUST101520,01-05-2024,2726.27,Credit Card,Mobile App,Female,28,Delhi,Mid Value,01-09-2023,Mid Value,2024-05
TXN503433,CUST100560,30-03-2023,7659.42,UPI,Mobile App,Female,57,Hyderabad,High Value,20-09-2023,High Value,2023-03
TXN503434,CUST100483,15-11-2023,701.5,Credit Card,Mobile App,Female,40,Bengaluru,Mid Value,19-05-2024,Mid Value,2023-11
TXN503435,CUST100848,28-04-2023,876.57,Credit Card,Website,Male,25,Bengaluru,Low Value,22-07-2023,Mid Value,2023-04
TXN503436,CUST100721,09-03-2024,951.5,Credit Card,Mobile App,Male,35,Mumbai,Low Value,13-02-2024,Mid Value,2024-03
TXN503437,CUST100115,27-08-2023,4278.09,UPI,Website,Female,59,Chennai,Low Value,29-05-2023,High Value,2023-08
TXN503438,CUST100534,13-03-2023,1898.15,Net Banking,Mobile App,Male,60,Hyderabad,Low Value,15-07-2023,High Value,2023-03
TXN503439,CUST101121,03-02-2024,8027.25,UPI,Mobile App,Male,21,Delhi,High Value,25-04-2024,Mid Value,2024-02
TXN503440,CUST101351,08-02-2024,2170.55,Debit Card,Website,Female,23,Chennai,High Value,24-01-2022,Low Value,2024-02
TXN503441,CUST101932,05-11-2024,2692.3,Wallet,Website,Male,49,Chennai,Mid Value,18-07-2024,Mid Value,2024-11
TXN503442,CUST100406,08-09-2023,205.47,Debit Card,Website,Female,42,Pune,Mid Value,26-10-2022,Mid Value,2023-09
TXN503443,CUST101336,14-07-2023,6665.82,Credit Card,Mobile App,Male,37,Mumbai,Mid Value,06-07-2023,Low Value,2023-07
TXN503444,CUST101725,25-07-2024,2175.83,UPI,Mobile App,Female,23,Delhi,Mid Value,27-07-2022,Mid Value,2024-07
TXN503445,CUST100693,01-09-2024,1615.56,Net Banking,Website,Female,28,Hyderabad,Low Value,23-03-2023,High Value,2024-09
TXN503446,CUST101171,07-08-2024,1078.11,Credit Card,Website,Male,51,Delhi,Low Value,26-11-2024,Mid Value,2024-08
TXN503447,CUST101365,10-08-2023,200,Credit Card,Website,Female,41,Bengaluru,Mid Value,11-10-2023,High Value,2023-08
TXN503448,CUST100494,22-09-2024,314.86,Credit Card,Mobile App,Male,26,Delhi,Low Value,24-07-2022,Low Value,2024-09
TXN503449,CUST100947,01-07-2023,200,Credit Card,Mobile App,Female,50,Mumbai,Low Value,02-05-2022,High Value,2023-07
TXN503450,CUST100022,30-12-2024,14607.18,Wallet,Mobile App,Female,30,Mumbai,Mid Value,22-09-2024,High Value,2024-12
TXN503451,CUST101128,13-09-2023,3394.89,Wallet,Mobile App,Female,41,Delhi,Low Value,01-10-2023,Low Value,2023-09
TXN503452,CUST101698,29-03-2023,3512.91,UPI,Mobile App,Male,45,Hyderabad,High Value,01-01-2022,Mid Value,2023-03
TXN503453,CUST101602,06-05-2024,2881.27,Credit Card,Mobile App,Female,50,Pune,Mid Value,01-11-2023,High Value,2024-05
TXN503454,CUST101825,02-12-2023,1456.08,Credit Card,Mobile App,Male,32,Delhi,High Value,28-10-2024,Mid Value,2023-12
TXN503455,CUST101824,21-06-2024,203.13,Wallet,Website,Male,28,Mumbai,Low Value,03-10-2023,Mid Value,2024-06
